wavenumber,E1,E2,E3,E4,E5,E6,E7,E8,M2E2,
3409.048,0.01620036,0.02162,0.018509,0.0099604,0.0095806,0.021555,0.0094416,0.013044,0.014602,
3408.566,0.01619998,0.021615,0.018513,0.0099462,0.0095922,0.021575,0.0094507,0.01304,0.014595,
3408.084,0.01619623,0.02161,0.018521,0.0099296,0.0096024,0.021593,0.009459,0.013035,0.014586,
3407.601,0.01619131,0.021607,0.018532,0.009914,0.0096079,0.021608,0.0094656,0.013032,0.014576,
3407.119,0.0161878,0.021608,0.018545,0.0099022,0.0096074,0.021625,0.0094704,0.013031,0.014567,
3406.637,0.01618794,0.021613,0.01856,0.0098948,0.009601,0.021643,0.0094731,0.013035,0.014559,
3406.155,0.0161919,0.021623,0.018575,0.0098906,0.0095913,0.021664,0.0094744,0.013041,0.014554,
3405.673,0.01619815,0.021634,0.018588,0.0098877,0.0095813,0.021686,0.0094741,0.01305,0.014549,
3405.191,0.01620407,0.021645,0.018599,0.0098845,0.0095742,0.021706,0.0094724,0.01306,0.014545,
3404.709,0.01620682,0.021652,0.018607,0.0098807,0.0095714,0.021722,0.0094693,0.013067,0.01454,
3404.227,0.0162051,0.021653,0.018616,0.0098777,0.0095728,0.021731,0.0094654,0.01307,0.014535,
3403.745,0.01619932,0.021648,0.018624,0.0098778,0.0095767,0.021734,0.0094616,0.013068,0.014531,
3403.262,0.01619166,0.021638,0.018632,0.009883,0.0095805,0.021731,0.0094593,0.013061,0.014528,
3402.78,0.01618491,0.021628,0.018642,0.0098943,0.0095817,0.021725,0.0094599,0.01305,0.014527,
3402.298,0.01618117,0.021617,0.018651,0.00991,0.0095785,0.021718,0.0094638,0.013038,0.01453,
3401.816,0.01618103,0.021609,0.018657,0.0099277,0.0095706,0.021714,0.00947,0.013025,0.014533,
3401.334,0.01618361,0.021604,0.01866,0.0099434,0.0095586,0.021714,0.0094762,0.013012,0.014537,
3400.852,0.01618732,0.021601,0.018657,0.0099544,0.0095445,0.02172,0.0094796,0.013001,0.014539,
3400.37,0.01619014,0.021598,0.01865,0.0099598,0.0095308,0.021733,0.009478,0.012992,0.01454,
3399.888,0.01619152,0.021597,0.018641,0.0099606,0.0095197,0.02175,0.0094712,0.012988,0.01454,
3399.406,0.01619145,0.021597,0.018632,0.0099593,0.0095128,0.02177,0.0094601,0.012989,0.014541,
3398.923,0.01619076,0.0216,0.018626,0.0099581,0.0095107,0.02179,0.0094485,0.012995,0.014543,
3398.441,0.01619038,0.021605,0.018624,0.0099588,0.0095127,0.021807,0.0094395,0.013006,0.014548,
3397.959,0.01619124,0.021614,0.018626,0.0099612,0.0095173,0.021819,0.0094361,0.013019,0.014554,
3397.477,0.01619372,0.021624,0.018631,0.0099643,0.0095226,0.021826,0.0094392,0.013031,0.014559,
3396.995,0.01619836,0.021633,0.018637,0.0099664,0.009527,0.021829,0.0094476,0.013041,0.014561,
3396.513,0.01620538,0.02164,0.018642,0.0099664,0.00953,0.021832,0.0094586,0.013047,0.014559,
3396.031,0.01621542,0.021643,0.018646,0.0099643,0.0095326,0.021836,0.009469,0.01305,0.014552,
3395.549,0.01622849,0.021641,0.018649,0.0099603,0.0095369,0.021844,0.0094767,0.013052,0.014543,
3395.066,0.01624455,0.021638,0.01865,0.0099556,0.009545,0.021856,0.0094804,0.013055,0.014534,
3394.584,0.01626141,0.021633,0.018649,0.0099508,0.0095586,0.021871,0.0094806,0.013062,0.014529,
3394.102,0.01627651,0.021628,0.018648,0.0099459,0.0095773,0.021889,0.0094785,0.013073,0.01453,
3393.62,0.0162859,0.021625,0.018646,0.0099402,0.0095992,0.021905,0.0094757,0.013086,0.014535,
3393.138,0.01628676,0.021622,0.018643,0.0099336,0.009621,0.02192,0.009473,0.013098,0.014544,
3392.656,0.01627737,0.02162,0.01864,0.009926,0.0096386,0.021932,0.0094713,0.013106,0.014555,
3392.174,0.01625859,0.021619,0.018638,0.0099185,0.0096493,0.021943,0.0094709,0.013107,0.014566,
3391.692,0.01623293,0.021617,0.018637,0.0099129,0.0096517,0.021952,0.0094723,0.013099,0.014577,
3391.21,0.01620441,0.021616,0.018637,0.0099107,0.0096466,0.021961,0.0094761,0.013083,0.014588,
3390.727,0.01617704,0.021616,0.018638,0.0099127,0.0096364,0.021972,0.0094829,0.013064,0.014596,
3390.245,0.01615393,0.021617,0.01864,0.0099185,0.0096237,0.021984,0.009493,0.013044,0.014602,
3389.763,0.01613666,0.02162,0.018642,0.0099269,0.0096112,0.021997,0.0095056,0.013028,0.014604,
3389.281,0.01612559,0.021624,0.018644,0.009936,0.0096001,0.022011,0.009519,0.013019,0.0146,
3388.799,0.01611913,0.021628,0.018646,0.0099444,0.0095909,0.022025,0.0095306,0.013018,0.014591,
3388.317,0.01611559,0.021632,0.01865,0.0099513,0.0095829,0.022039,0.0095386,0.013025,0.014577,
3387.835,0.01611242,0.021636,0.018656,0.0099572,0.0095752,0.022051,0.0095413,0.013037,0.014559,
3387.353,0.01610778,0.021639,0.018663,0.0099626,0.0095672,0.02206,0.009539,0.013054,0.014541,
3386.87,0.01609966,0.02164,0.018672,0.0099683,0.0095584,0.022064,0.0095326,0.013071,0.014524,
3386.388,0.0160879,0.02164,0.018681,0.0099748,0.009549,0.022063,0.0095244,0.013087,0.014512,
3385.906,0.01607264,0.021638,0.018688,0.0099815,0.0095395,0.022056,0.0095165,0.013101,0.014505,
3385.424,0.016056,0.021633,0.018693,0.0099875,0.0095301,0.022046,0.0095101,0.013111,0.014503,
3384.942,0.01604052,0.021627,0.018695,0.0099911,0.0095217,0.022035,0.0095061,0.013118,0.014505,
3384.46,0.01602877,0.021621,0.018695,0.0099914,0.0095151,0.022028,0.0095042,0.01312,0.01451,
3383.978,0.01602217,0.021614,0.018692,0.009987,0.0095115,0.022025,0.0095042,0.01312,0.014517,
3383.496,0.01602093,0.021608,0.018689,0.0099782,0.0095121,0.022028,0.0095057,0.013117,0.014524,
3383.014,0.01602278,0.021604,0.018685,0.0099657,0.0095174,0.022039,0.0095087,0.013112,0.014531,
3382.531,0.01602533,0.021602,0.018681,0.0099513,0.0095273,0.022054,0.009513,0.013106,0.014537,
3382.049,0.0160256,0.021601,0.018677,0.0099376,0.0095401,0.022074,0.0095189,0.0131,0.014541,
3381.567,0.01602251,0.021601,0.018674,0.0099275,0.0095533,0.022095,0.0095254,0.013096,0.014542,
3381.085,0.01601663,0.021602,0.018672,0.0099239,0.0095635,0.022117,0.0095318,0.013096,0.01454,
3380.603,0.01600982,0.021603,0.018673,0.0099287,0.0095678,0.022139,0.0095369,0.013098,0.014534,
3380.121,0.0160046,0.021605,0.018675,0.0099416,0.0095649,0.022158,0.0095401,0.013104,0.014527,
3379.639,0.0160024,0.021608,0.018679,0.0099606,0.0095551,0.022174,0.009541,0.01311,0.014517,
3379.157,0.01600267,0.021611,0.018682,0.0099816,0.0095407,0.022187,0.0095406,0.013116,0.014507,
3378.674,0.0160034,0.021613,0.018683,0.01,0.0095255,0.022196,0.0095397,0.013118,0.014497,
3378.192,0.01600209,0.021615,0.018681,0.010012,0.0095131,0.022201,0.0095397,0.013115,0.014489,
3377.71,0.01599631,0.021617,0.018674,0.010015,0.0095065,0.022203,0.0095418,0.013107,0.014483,
3377.228,0.01598593,0.02162,0.018666,0.01001,0.0095067,0.022203,0.0095461,0.013095,0.014479,
3376.746,0.01597277,0.021623,0.018657,0.0099995,0.0095132,0.022203,0.0095521,0.013081,0.014479,
3376.264,0.01595933,0.021627,0.018652,0.0099887,0.0095237,0.022202,0.0095587,0.013068,0.014481,
3375.782,0.01594839,0.021633,0.018651,0.0099809,0.0095355,0.022202,0.009564,0.013058,0.014486,
3375.3,0.01594138,0.021639,0.018657,0.0099781,0.0095462,0.022202,0.0095664,0.013052,0.014492,
3374.818,0.0159376,0.021645,0.018666,0.0099801,0.0095545,0.0222,0.0095645,0.013051,0.014496,
3374.335,0.01593496,0.021649,0.018677,0.0099843,0.0095601,0.022197,0.0095572,0.013053,0.014496,
3373.853,0.01593141,0.021649,0.018685,0.0099871,0.0095638,0.022193,0.0095443,0.013058,0.014492,
3373.371,0.01592567,0.021647,0.01869,0.0099855,0.0095668,0.02219,0.0095267,0.013064,0.014482,
3372.889,0.01591815,0.021642,0.01869,0.0099774,0.0095699,0.022187,0.0095069,0.013071,0.014469,
3372.407,0.01591076,0.021636,0.018685,0.0099628,0.0095735,0.022185,0.0094876,0.013078,0.014454,
3371.925,0.01590588,0.02163,0.018678,0.0099433,0.009577,0.022185,0.0094723,0.013085,0.014442,
3371.443,0.01590495,0.021625,0.01867,0.0099215,0.0095796,0.022184,0.0094638,0.01309,0.014434,
3370.961,0.01590742,0.021621,0.018662,0.0099001,0.0095803,0.022182,0.0094631,0.013095,0.014432,
3370.478,0.01591124,0.021619,0.018655,0.0098818,0.0095784,0.022178,0.0094693,0.013097,0.014435,
3369.996,0.01591303,0.021619,0.018651,0.0098683,0.0095738,0.022173,0.0094793,0.013096,0.014443,
3369.514,0.0159099,0.02162,0.018649,0.0098607,0.0095673,0.022169,0.0094889,0.013093,0.014453,
3369.032,0.01590007,0.021625,0.018649,0.0098593,0.0095602,0.022168,0.009494,0.013089,0.014464,
3368.55,0.01588367,0.021634,0.018651,0.0098642,0.0095539,0.022172,0.0094923,0.013086,0.014475,
3368.068,0.01586244,0.021645,0.018655,0.0098743,0.0095494,0.022181,0.0094838,0.013086,0.014485,
3367.586,0.015839,0.021659,0.018661,0.0098888,0.0095475,0.022195,0.0094713,0.01309,0.014492,
3367.104,0.01581601,0.021674,0.018669,0.009906,0.0095484,0.022212,0.0094596,0.013097,0.014497,
3366.622,0.01579594,0.021686,0.018677,0.0099243,0.0095514,0.022227,0.0094531,0.013106,0.014498,
3366.139,0.01578017,0.021694,0.018685,0.0099423,0.0095557,0.022238,0.0094555,0.013116,0.014495,
3365.657,0.01576962,0.021697,0.018692,0.0099583,0.0095606,0.022242,0.0094671,0.013125,0.014489,
3365.175,0.01576433,0.021695,0.018699,0.0099713,0.009565,0.022241,0.0094862,0.013131,0.01448,
3364.693,0.01576395,0.021688,0.018706,0.0099801,0.0095681,0.022235,0.0095085,0.013134,0.014471,
3364.211,0.01576746,0.021679,0.018713,0.009984,0.0095692,0.022225,0.0095293,0.013135,0.014461,
3363.729,0.01577333,0.021671,0.018719,0.0099822,0.009568,0.022215,0.0095449,0.013133,0.014454,
3363.247,0.01577972,0.021667,0.018725,0.0099748,0.0095651,0.022208,0.0095533,0.013131,0.014449,
3362.765,0.01578477,0.021669,0.01873,0.0099625,0.0095608,0.022205,0.0095554,0.013129,0.014446,
3362.283,0.01578745,0.021676,0.018733,0.0099475,0.0095562,0.022207,0.0095532,0.013126,0.014444,
3361.8,0.01578759,0.021689,0.018735,0.0099324,0.0095522,0.022215,0.0095502,0.013124,0.014441,
3361.318,0.01578608,0.021704,0.018736,0.00992,0.0095495,0.022229,0.0095487,0.013122,0.014436,
3360.836,0.01578471,0.02172,0.018736,0.0099129,0.0095481,0.022245,0.0095506,0.013118,0.01443,
3360.354,0.01578471,0.021733,0.018736,0.0099119,0.0095472,0.022261,0.0095558,0.013114,0.014422,
3359.872,0.01578673,0.02174,0.018736,0.0099164,0.0095456,0.022274,0.0095632,0.013107,0.014413,
3359.39,0.01579037,0.02174,0.018736,0.0099245,0.0095421,0.022282,0.0095708,0.013099,0.014406,
3358.908,0.01579443,0.021733,0.018734,0.0099336,0.0095357,0.022283,0.0095764,0.013091,0.014401,
3358.426,0.01579728,0.021721,0.018733,0.0099411,0.0095259,0.022277,0.0095788,0.013083,0.0144,
3357.943,0.01579773,0.021707,0.018731,0.009945,0.0095138,0.022267,0.0095772,0.013076,0.0144,
3357.461,0.01579508,0.021693,0.018729,0.0099446,0.0095009,0.022255,0.0095718,0.013072,0.014403,
3356.979,0.01578976,0.021681,0.018728,0.0099399,0.0094892,0.022246,0.0095632,0.013072,0.014406,
3356.497,0.0157823,0.021673,0.018727,0.0099315,0.0094806,0.02224,0.0095526,0.013075,0.014408,
3356.015,0.01577361,0.021669,0.018726,0.0099198,0.0094763,0.022241,0.0095413,0.01308,0.014408,
3355.533,0.01576433,0.021666,0.018725,0.0099056,0.0094766,0.022246,0.0095301,0.013088,0.014406,
3355.051,0.01575495,0.021665,0.018722,0.0098896,0.0094809,0.022254,0.0095199,0.013096,0.014403,
3354.569,0.01574584,0.021664,0.018719,0.0098727,0.0094881,0.022263,0.0095106,0.013104,0.014399,
3354.087,0.0157376,0.021661,0.018714,0.0098561,0.0094969,0.022272,0.0095021,0.013112,0.014396,
3353.604,0.01573066,0.021658,0.01871,0.0098417,0.0095058,0.02228,0.0094943,0.01312,0.014393,
3353.122,0.0157253,0.021653,0.018707,0.0098309,0.0095138,0.022286,0.0094871,0.013127,0.014392,
3352.64,0.01572152,0.021647,0.018705,0.0098243,0.0095195,0.022291,0.0094809,0.013135,0.014391,
3352.158,0.01571857,0.021638,0.018704,0.0098218,0.0095228,0.022296,0.0094761,0.013141,0.01439,
3351.676,0.01571568,0.021627,0.018703,0.0098231,0.0095229,0.022299,0.0094736,0.013145,0.014388,
3351.194,0.01571194,0.021616,0.018703,0.0098267,0.0095203,0.022302,0.0094738,0.013146,0.014387,
3350.712,0.01570713,0.021605,0.018701,0.0098318,0.009516,0.022304,0.0094768,0.013143,0.014386,
3350.23,0.01570163,0.021598,0.018699,0.0098378,0.0095113,0.022305,0.009482,0.013136,0.014385,
3349.747,0.01569665,0.021596,0.018697,0.0098445,0.0095079,0.022306,0.0094878,0.013127,0.014386,
3349.265,0.01569383,0.0216,0.018696,0.0098517,0.0095078,0.022306,0.0094924,0.013116,0.014386,
3348.783,0.01569363,0.021608,0.018698,0.0098596,0.0095119,0.022306,0.0094943,0.013106,0.014387,
3348.301,0.01569555,0.021617,0.018701,0.0098676,0.0095205,0.022306,0.0094926,0.013097,0.014386,
3347.819,0.01569789,0.021626,0.018707,0.0098749,0.0095327,0.022308,0.0094874,0.01309,0.014383,
3347.337,0.01569799,0.02163,0.018714,0.0098808,0.0095471,0.022309,0.00948,0.013086,0.014377,
3346.855,0.01569332,0.021631,0.01872,0.0098848,0.0095615,0.022311,0.0094725,0.013084,0.014371,
3346.373,0.01568243,0.021627,0.018724,0.0098869,0.0095741,0.022311,0.009467,0.013084,0.014365,
3345.891,0.01566515,0.02162,0.018727,0.0098873,0.0095836,0.022307,0.0094657,0.013085,0.014361,
3345.408,0.01564364,0.021613,0.018726,0.0098868,0.0095891,0.022299,0.0094698,0.013086,0.014359,
3344.926,0.0156207,0.021606,0.018724,0.0098861,0.0095908,0.022285,0.0094797,0.013086,0.014359,
3344.444,0.01559968,0.021599,0.018719,0.0098854,0.0095893,0.022265,0.0094949,0.013085,0.014359,
3343.962,0.01558398,0.021593,0.018714,0.009885,0.0095857,0.022239,0.0095136,0.013081,0.014357,
3343.48,0.01557557,0.021587,0.01871,0.0098847,0.0095807,0.02221,0.0095338,0.013075,0.01435,
3342.998,0.01557505,0.021582,0.018707,0.0098845,0.0095753,0.022181,0.0095524,0.013068,0.01434,
3342.516,0.01558148,0.021578,0.018707,0.0098846,0.0095699,0.022154,0.0095671,0.013061,0.014326,
3342.034,0.01559274,0.021576,0.018709,0.0098849,0.0095646,0.022133,0.0095754,0.013055,0.014311,
3341.551,0.01560545,0.021576,0.01871,0.0098855,0.0095586,0.02212,0.009576,0.013053,0.014297,
3341.069,0.01561623,0.021577,0.01871,0.0098858,0.0095511,0.022115,0.009569,0.013054,0.014285,
3340.587,0.01562197,0.021578,0.018706,0.009885,0.0095415,0.022117,0.0095558,0.013057,0.014277,
3340.105,0.01562073,0.021577,0.018697,0.0098824,0.0095297,0.022123,0.009539,0.013063,0.014272,
3339.623,0.01561252,0.021574,0.018683,0.0098775,0.0095167,0.022131,0.0095218,0.013071,0.014269,
3339.141,0.01559913,0.02157,0.018667,0.0098705,0.0095046,0.022139,0.009507,0.013078,0.014268,
3338.659,0.0155834,0.021566,0.018653,0.0098623,0.0094966,0.022143,0.0094969,0.013085,0.014268,
3338.177,0.01556897,0.021565,0.018643,0.0098543,0.0094959,0.022143,0.0094921,0.01309,0.01427,
3337.695,0.01555888,0.02157,0.01864,0.0098479,0.0095047,0.022139,0.0094921,0.013094,0.014275,
3337.212,0.01555441,0.02158,0.018644,0.0098437,0.0095236,0.022132,0.0094954,0.013094,0.014282,
3336.73,0.01555558,0.021594,0.018654,0.0098421,0.0095511,0.022123,0.0095004,0.01309,0.014291,
3336.248,0.01556084,0.021611,0.018664,0.0098422,0.0095834,0.022115,0.0095059,0.013083,0.014303,
3335.766,0.0155676,0.021626,0.018673,0.0098428,0.0096153,0.022109,0.0095112,0.013074,0.014315,
3335.284,0.01557426,0.021639,0.018679,0.0098428,0.0096419,0.022106,0.0095162,0.013065,0.014329,
3334.802,0.01557938,0.021649,0.018682,0.0098413,0.0096596,0.022108,0.0095213,0.01306,0.014341,
3334.32,0.01558271,0.021657,0.018685,0.0098375,0.0096669,0.022115,0.0095269,0.013062,0.014353,
3333.838,0.01558412,0.021666,0.018689,0.0098316,0.0096647,0.022127,0.0095325,0.013072,0.014363,
3333.356,0.01558381,0.021674,0.018697,0.0098239,0.0096559,0.022142,0.0095378,0.013091,0.01437,
3332.873,0.01558124,0.021683,0.018709,0.0098151,0.0096445,0.022159,0.0095415,0.013117,0.014374,
3332.391,0.01557608,0.021689,0.018723,0.0098063,0.0096339,0.022177,0.0095431,0.013144,0.014375,
3331.909,0.01556743,0.02169,0.018736,0.0097986,0.0096267,0.022193,0.009542,0.013168,0.014371,
3331.427,0.01555507,0.021686,0.018746,0.0097933,0.0096238,0.022207,0.0095386,0.013185,0.014363,
3330.945,0.0155393,0.021675,0.01875,0.009791,0.0096245,0.022216,0.0095337,0.013193,0.014353,
3330.463,0.01552073,0.021659,0.018748,0.0097918,0.0096272,0.022221,0.0095281,0.013193,0.014343,
3329.981,0.0155005,0.02164,0.018742,0.0097949,0.0096296,0.022221,0.0095231,0.013187,0.014335,
3329.499,0.01547955,0.021621,0.018733,0.0097991,0.0096298,0.022217,0.0095195,0.013179,0.014329,
3329.016,0.01545847,0.021604,0.018723,0.009803,0.0096271,0.022211,0.0095176,0.013171,0.014328,
3328.534,0.01543797,0.021593,0.018712,0.0098056,0.0096213,0.022204,0.0095179,0.013166,0.01433,
3328.052,0.01541895,0.021587,0.018703,0.0098069,0.0096137,0.022199,0.0095203,0.013164,0.014333,
3327.57,0.01540278,0.021587,0.018695,0.0098082,0.0096055,0.022197,0.0095248,0.013165,0.014338,
3327.088,0.01539135,0.021592,0.018688,0.0098107,0.0095989,0.022198,0.0095309,0.013166,0.014341,
3326.606,0.01538655,0.021601,0.018683,0.0098161,0.0095949,0.022202,0.0095378,0.013166,0.014343,
3326.124,0.01538919,0.021612,0.01868,0.0098247,0.0095945,0.022208,0.0095447,0.013164,0.014342,
3325.642,0.01539904,0.021621,0.018679,0.0098356,0.0095973,0.022212,0.0095503,0.013157,0.01434,
3325.16,0.01541398,0.021627,0.018678,0.0098472,0.0096023,0.022212,0.009554,0.013146,0.014335,
3324.677,0.01543063,0.021628,0.018676,0.0098573,0.0096085,0.022209,0.009555,0.01313,0.01433,
3324.195,0.01544573,0.021626,0.018674,0.0098646,0.009614,0.022202,0.0095538,0.013111,0.014325,
3323.713,0.01545634,0.021623,0.01867,0.0098686,0.009618,0.022193,0.0095509,0.013092,0.014321,
3323.231,0.01546074,0.02162,0.018666,0.0098706,0.0096195,0.022181,0.0095477,0.013074,0.01432,
3322.749,0.01545919,0.021621,0.018664,0.0098714,0.0096183,0.022169,0.0095448,0.013061,0.01432,
3322.267,0.01545267,0.021626,0.018665,0.0098723,0.0096145,0.022156,0.0095432,0.013056,0.014322,
3321.785,0.01544295,0.021634,0.018672,0.0098736,0.0096085,0.022144,0.0095427,0.013058,0.014324,
3321.303,0.01543149,0.021641,0.018683,0.0098745,0.0096007,0.022131,0.0095432,0.013068,0.014327,
3320.82,0.01541992,0.021645,0.018698,0.0098742,0.0095916,0.022119,0.0095443,0.013081,0.014329,
3320.338,0.01540876,0.021643,0.018713,0.0098718,0.0095818,0.022109,0.0095461,0.013094,0.01433,
3319.856,0.01539921,0.021634,0.018725,0.0098674,0.0095718,0.022101,0.0095485,0.013103,0.01433,
3319.374,0.01539207,0.021622,0.018731,0.0098618,0.0095622,0.022096,0.0095518,0.013104,0.014331,
3318.892,0.01538775,0.021607,0.018731,0.0098568,0.0095538,0.022094,0.0095558,0.013098,0.014334,
3318.41,0.01538661,0.021596,0.018726,0.0098536,0.009547,0.022095,0.0095599,0.013085,0.014339,
3317.928,0.01538809,0.021588,0.018717,0.0098528,0.0095425,0.022097,0.0095634,0.013069,0.014345,
3317.446,0.01539091,0.021586,0.018708,0.0098546,0.0095409,0.022099,0.0095648,0.013055,0.014351,
3316.964,0.01539365,0.021588,0.0187,0.0098577,0.0095428,0.022099,0.0095632,0.013046,0.014356,
3316.481,0.01539492,0.021593,0.018695,0.0098613,0.0095484,0.022096,0.0095581,0.013045,0.014359,
3315.999,0.0153943,0.021601,0.018692,0.0098651,0.0095578,0.022091,0.0095502,0.013052,0.01436,
3315.517,0.01539238,0.02161,0.018691,0.0098685,0.0095707,0.022085,0.0095409,0.013065,0.014358,
3315.035,0.01539063,0.021621,0.018689,0.0098714,0.0095863,0.022079,0.0095319,0.013082,0.014355,
3314.553,0.01538998,0.021634,0.018684,0.0098736,0.0096033,0.022073,0.0095243,0.013099,0.014352,
3314.071,0.01539149,0.021647,0.018675,0.0098744,0.0096202,0.022069,0.0095191,0.013112,0.014348,
3313.589,0.01539461,0.02166,0.018662,0.0098727,0.0096354,0.022066,0.0095159,0.013121,0.014343,
3313.107,0.01539808,0.021669,0.018643,0.0098676,0.0096476,0.022065,0.0095134,0.013125,0.014335,
3312.624,0.01540035,0.021674,0.018621,0.009859,0.0096562,0.022064,0.0095104,0.013126,0.014326,
3312.142,0.01540004,0.021673,0.018597,0.0098478,0.0096608,0.022063,0.0095056,0.013124,0.014314,
3311.66,0.01539702,0.021667,0.018575,0.0098358,0.009662,0.022061,0.0094991,0.013122,0.014301,
3311.178,0.01539152,0.021659,0.018556,0.0098256,0.0096604,0.022056,0.0094917,0.013122,0.014291,
3310.696,0.01538476,0.021648,0.018542,0.0098188,0.0096564,0.022049,0.0094848,0.013125,0.014284,
3310.214,0.01537762,0.021637,0.018535,0.0098162,0.0096505,0.022039,0.0094802,0.013131,0.014284,
3309.732,0.01537103,0.021627,0.018534,0.0098169,0.0096427,0.022026,0.0094787,0.013139,0.014288,
3309.25,0.01536502,0.021616,0.018536,0.0098198,0.0096336,0.022011,0.0094805,0.013148,0.014297,
3308.768,0.0153595,0.021604,0.018541,0.0098232,0.0096233,0.021996,0.0094847,0.013156,0.014307,
3308.285,0.01535421,0.021593,0.018545,0.0098261,0.009613,0.021982,0.0094898,0.013161,0.014317,
3307.803,0.0153494,0.021582,0.018547,0.0098282,0.0096036,0.02197,0.009494,0.013163,0.014323,
3307.321,0.01534535,0.021574,0.018546,0.0098302,0.0095964,0.021962,0.009496,0.013161,0.014327,
3306.839,0.0153425,0.02157,0.018542,0.0098325,0.0095919,0.021955,0.0094956,0.013154,0.014327,
3306.357,0.01534096,0.021569,0.018537,0.0098357,0.0095906,0.021952,0.0094935,0.013143,0.014327,
3305.875,0.01534007,0.021572,0.018534,0.0098391,0.0095918,0.021951,0.0094915,0.013129,0.014326,
